order_item_id,order_id,item_name,category,quantity,unit_price,total_price,is_veg
ITEM00010542,ORD0004227,Hyderabadi Biryani,North Indian,3,320,960,False
ITEM00010543,ORD0004228,Idli Sambhar,South Indian,1,422,422,True
ITEM00010544,ORD0004228,Chocolate Shake,Beverages,2,234,468,True
ITEM00010545,ORD0004228,Red Sauce Pasta,Italian,2,347,694,True
ITEM00010546,ORD0004229,Red Sauce Pasta,Italian,1,259,259,True
ITEM00010547,ORD0004229,Mysore Dosa,South Indian,2,271,542,True
ITEM00010548,ORD0004230,Mysore Dosa,South Indian,2,376,752,True
ITEM00010549,ORD0004230,Kadhi Chawal,North Indian,2,340,680,True
ITEM00010550,ORD0004231,Chicken Tikka,North Indian,3,428,1284,False
ITEM00010551,ORD0004231,Ice Cream Sundae,Desserts,3,314,942,True
ITEM00010552,ORD0004231,Chicken Tikka,North Indian,2,326,652,False
ITEM00010553,ORD0004231,Red Sauce Pasta,Italian,1,394,394,True
ITEM00010554,ORD0004232,Schezwan Noodles,Chinese,3,344,1032,True
ITEM00010555,ORD0004232,Idli Sambhar,South Indian,1,228,228,True
ITEM00010556,ORD0004232,Masala Fries,Fast Food,3,307,921,True
ITEM00010557,ORD0004233,Pav Bhaji,Fast Food,3,190,570,True
ITEM00010558,ORD0004233,Masala Fries,Fast Food,3,115,345,True
ITEM00010559,ORD0004233,Chicken Tikka,North Indian,1,159,159,False
ITEM00010560,ORD0004234,Manchurian,Chinese,1,255,255,True
ITEM00010561,ORD0004234,Idli Sambhar,South Indian,2,307,614,True
ITEM00010562,ORD0004234,Hakka Noodles,Chinese,3,253,759,True
ITEM00010563,ORD0004235,Veg Biryani,North Indian,2,416,832,True
ITEM00010564,ORD0004235,Masala Dosa,South Indian,1,204,204,True
ITEM00010565,ORD0004235,Masala Fries,Fast Food,3,290,870,True
ITEM00010566,ORD0004235,Rasmalai,Desserts,2,156,312,True
ITEM00010567,ORD0004236,Ice Cream Sundae,Desserts,3,229,687,True
ITEM00010568,ORD0004236,Tandoori Chicken,North Indian,1,163,163,False
ITEM00010569,ORD0004237,Gulab Jamun,Desserts,2,386,772,True
ITEM00010570,ORD0004237,Veg Burger,Fast Food,3,208,624,True
ITEM00010571,ORD0004238,Farmhouse Pizza,Italian,1,442,442,True
ITEM00010572,ORD0004238,Idli Sambhar,South Indian,2,132,264,True
ITEM00010573,ORD0004238,Veg Biryani,North Indian,1,356,356,True
ITEM00010574,ORD0004238,Pav Bhaji,Fast Food,1,157,157,True
ITEM00010575,ORD0004239,Rajma Chawal,North Indian,1,378,378,True
ITEM00010576,ORD0004239,Paneer Butter Masala,North Indian,3,230,690,True
ITEM00010577,ORD0004239,Chicken Biryani,North Indian,3,391,1173,False
ITEM00010578,ORD0004240,Rasmalai,Desserts,1,288,288,True
ITEM00010579,ORD0004241,Veg Burger,Fast Food,3,258,774,True
ITEM00010580,ORD0004241,Brownie,Desserts,1,258,258,True
ITEM00010581,ORD0004241,Hyderabadi Biryani,North Indian,1,405,405,False
ITEM00010582,ORD0004241,Chicken Burger,Fast Food,1,303,303,False
ITEM00010583,ORD0004242,Cold Coffee,Beverages,2,211,422,True
ITEM00010584,ORD0004242,Kadhi Chawal,North Indian,1,389,389,True
ITEM00010585,ORD0004243,Chole Bhature,North Indian,2,277,554,True
ITEM00010586,ORD0004243,Butter Naan,North Indian,2,234,468,True
ITEM00010587,ORD0004243,Rasmalai,Desserts,2,144,288,True
ITEM00010588,ORD0004243,Idli Sambhar,South Indian,3,231,693,True
ITEM00010589,ORD0004244,Masala Dosa,South Indian,1,284,284,True
ITEM00010590,ORD0004244,Chole Bhature,North Indian,2,341,682,True
ITEM00010591,ORD0004244,Mango Shake,Beverages,1,402,402,True
ITEM00010592,ORD0004244,Vada Sambhar,South Indian,2,309,618,True
ITEM00010593,ORD0004245,Chicken Biryani,North Indian,1,286,286,False
ITEM00010594,ORD0004246,Tandoori Chicken,North Indian,3,315,945,False
ITEM00010595,ORD0004246,Peri Peri Fries,Fast Food,3,104,312,True
ITEM00010596,ORD0004246,Idli Sambhar,South Indian,3,431,1293,True
ITEM00010597,ORD0004246,Chicken Biryani,North Indian,1,407,407,False
ITEM00010598,ORD0004247,Hyderabadi Biryani,North Indian,2,420,840,False
ITEM00010599,ORD0004247,Rasmalai,Desserts,2,125,250,True
ITEM00010600,ORD0004248,Margherita Pizza,Italian,3,267,801,True
ITEM00010601,ORD0004248,Pav Bhaji,Fast Food,3,193,579,True
ITEM00010602,ORD0004249,Gulab Jamun,Desserts,1,221,221,True
ITEM00010603,ORD0004249,Cold Coffee,Beverages,3,106,318,True
ITEM00010604,ORD0004250,Ice Cream Sundae,Desserts,2,270,540,True
ITEM00010605,ORD0004250,Butter Naan,North Indian,1,209,209,True
ITEM00010606,ORD0004251,Peri Peri Fries,Fast Food,1,128,128,True
ITEM00010607,ORD0004251,Peri Peri Fries,Fast Food,2,390,780,True
ITEM00010608,ORD0004251,Tandoori Chicken,North Indian,1,179,179,False
ITEM00010609,ORD0004251,Chicken Burger,Fast Food,1,405,405,False
ITEM00010610,ORD0004252,Cold Coffee,Beverages,1,368,368,True
ITEM00010611,ORD0004252,Ice Cream Sundae,Desserts,2,135,270,True
ITEM00010612,ORD0004252,Butter Naan,North Indian,2,236,472,True
ITEM00010613,ORD0004252,Hakka Noodles,Chinese,3,148,444,True
ITEM00010614,ORD0004253,Red Sauce Pasta,Italian,2,426,852,True
ITEM00010615,ORD0004254,Mysore Dosa,South Indian,2,254,508,True
ITEM00010616,ORD0004255,Idli Sambhar,South Indian,2,121,242,True
ITEM00010617,ORD0004255,Brownie,Desserts,2,248,496,True
ITEM00010618,ORD0004255,Farmhouse Pizza,Italian,2,130,260,True
ITEM00010619,ORD0004256,Chicken Biryani,North Indian,2,404,808,False
ITEM00010620,ORD0004256,Manchurian,Chinese,3,382,1146,True
ITEM00010621,ORD0004256,Idli Sambhar,South Indian,3,402,1206,True
ITEM00010622,ORD0004257,Mango Shake,Beverages,1,311,311,True
ITEM00010623,ORD0004257,Veg Burger,Fast Food,3,151,453,True
ITEM00010624,ORD0004257,Tandoori Chicken,North Indian,1,272,272,False
ITEM00010625,ORD0004257,Chicken Biryani,North Indian,1,172,172,False
ITEM00010626,ORD0004258,Paneer Butter Masala,North Indian,1,107,107,True
ITEM00010627,ORD0004258,Rasmalai,Desserts,1,332,332,True
ITEM00010628,ORD0004258,Rajma Chawal,North Indian,1,242,242,True
ITEM00010629,ORD0004258,Farmhouse Pizza,Italian,2,406,812,True
ITEM00010630,ORD0004259,Tandoori Chicken,North Indian,1,131,131,False
ITEM00010631,ORD0004259,Veg Biryani,North Indian,1,266,266,True
ITEM00010632,ORD0004259,Chilli Paneer,Chinese,2,262,524,True
ITEM00010633,ORD0004260,Gulab Jamun,Desserts,1,426,426,True
ITEM00010634,ORD0004260,Manchurian,Chinese,3,144,432,True
ITEM00010635,ORD0004261,Vada Sambhar,South Indian,2,260,520,True
ITEM00010636,ORD0004261,Schezwan Noodles,Chinese,1,383,383,True
ITEM00010637,ORD0004262,Manchurian,Chinese,2,383,766,True
ITEM00010638,ORD0004262,Idli Sambhar,South Indian,2,380,760,True
ITEM00010639,ORD0004262,Paneer Butter Masala,North Indian,1,173,173,True
ITEM00010640,ORD0004263,Chicken Burger,Fast Food,1,312,312,False
ITEM00010641,ORD0004263,Red Sauce Pasta,Italian,3,263,789,True
ITEM00010642,ORD0004263,Idli Sambhar,South Indian,3,195,585,True
ITEM00010643,ORD0004264,Red Sauce Pasta,Italian,3,119,357,True
ITEM00010644,ORD0004264,Hakka Noodles,Chinese,1,374,374,True
ITEM00010645,ORD0004264,Chicken Biryani,North Indian,3,412,1236,False
ITEM00010646,ORD0004265,Margherita Pizza,Italian,2,96,192,True
ITEM00010647,ORD0004265,Veg Biryani,North Indian,1,137,137,True
ITEM00010648,ORD0004266,Manchurian,Chinese,3,449,1347,True
ITEM00010649,ORD0004266,Hyderabadi Biryani,North Indian,2,186,372,False
ITEM00010650,ORD0004267,Peri Peri Fries,Fast Food,1,222,222,True
ITEM00010651,ORD0004268,Pav Bhaji,Fast Food,3,188,564,True
ITEM00010652,ORD0004268,Butter Naan,North Indian,3,331,993,True
ITEM00010653,ORD0004268,Gulab Jamun,Desserts,3,86,258,True
ITEM00010654,ORD0004268,Butter Naan,North Indian,1,247,247,True
ITEM00010655,ORD0004269,White Sauce Pasta,Italian,3,344,1032,True
ITEM00010656,ORD0004269,Mysore Dosa,South Indian,1,370,370,True
ITEM00010657,ORD0004270,Rajma Chawal,North Indian,3,243,729,True
ITEM00010658,ORD0004270,Chicken Tikka,North Indian,3,139,417,False
ITEM00010659,ORD0004270,Ice Cream Sundae,Desserts,1,388,388,True
ITEM00010660,ORD0004270,Veg Burger,Fast Food,2,164,328,True
ITEM00010661,ORD0004271,Mango Shake,Beverages,1,349,349,True
ITEM00010662,ORD0004272,White Sauce Pasta,Italian,2,338,676,True
ITEM00010663,ORD0004272,Chocolate Shake,Beverages,3,445,1335,True
ITEM00010664,ORD0004272,Chole Bhature,North Indian,1,257,257,True
ITEM00010665,ORD0004272,Cold Coffee,Beverages,1,222,222,True
ITEM00010666,ORD0004273,Tandoori Chicken,North Indian,1,275,275,False
ITEM00010667,ORD0004273,Peri Peri Fries,Fast Food,2,386,772,True
ITEM00010668,ORD0004274,Peri Peri Fries,Fast Food,2,366,732,True
ITEM00010669,ORD0004274,Paneer Butter Masala,North Indian,1,229,229,True
ITEM00010670,ORD0004275,Dal Makhani,North Indian,2,153,306,True
ITEM00010671,ORD0004276,Farmhouse Pizza,Italian,2,181,362,True
ITEM00010672,ORD0004276,Chicken Burger,Fast Food,3,450,1350,False
ITEM00010673,ORD0004276,Paneer Butter Masala,North Indian,2,84,168,True
ITEM00010674,ORD0004277,Pav Bhaji,Fast Food,1,83,83,True
ITEM00010675,ORD0004277,Rajma Chawal,North Indian,3,193,579,True
ITEM00010676,ORD0004277,Gulab Jamun,Desserts,3,442,1326,True
ITEM00010677,ORD0004277,Chicken Tikka,North Indian,3,446,1338,False
ITEM00010678,ORD0004278,Veg Biryani,North Indian,1,139,139,True
ITEM00010679,ORD0004279,Manchurian,Chinese,3,294,882,True
ITEM00010680,ORD0004279,Chocolate Shake,Beverages,2,116,232,True
ITEM00010681,ORD0004279,Butter Naan,North Indian,1,340,340,True
ITEM00010682,ORD0004280,Chilli Paneer,Chinese,1,223,223,True
ITEM00010683,ORD0004281,Hyderabadi Biryani,North Indian,3,212,636,False
ITEM00010684,ORD0004281,Manchurian,Chinese,3,424,1272,True
ITEM00010685,ORD0004282,Margherita Pizza,Italian,2,148,296,True
ITEM00010686,ORD0004282,Cold Coffee,Beverages,3,355,1065,True
ITEM00010687,ORD0004283,Hakka Noodles,Chinese,2,228,456,True
ITEM00010688,ORD0004283,Red Sauce Pasta,Italian,2,414,828,True
ITEM00010689,ORD0004283,Masala Fries,Fast Food,3,178,534,True
ITEM00010690,ORD0004284,Gulab Jamun,Desserts,2,423,846,True
ITEM00010691,ORD0004284,Chilli Paneer,Chinese,3,306,918,True
ITEM00010692,ORD0004284,Farmhouse Pizza,Italian,2,209,418,True
ITEM00010693,ORD0004285,Masala Fries,Fast Food,3,292,876,True
ITEM00010694,ORD0004286,Chicken Burger,Fast Food,1,295,295,False
ITEM00010695,ORD0004286,Tandoori Chicken,North Indian,3,445,1335,False
ITEM00010696,ORD0004286,Rajma Chawal,North Indian,1,425,425,True
ITEM00010697,ORD0004286,Dal Makhani,North Indian,3,197,591,True
ITEM00010698,ORD0004287,Margherita Pizza,Italian,1,245,245,True
ITEM00010699,ORD0004287,Hakka Noodles,Chinese,1,143,143,True
ITEM00010700,ORD0004288,Margherita Pizza,Italian,2,211,422,True
ITEM00010701,ORD0004288,Manchurian,Chinese,3,164,492,True
ITEM00010702,ORD0004288,Red Sauce Pasta,Italian,1,202,202,True
ITEM00010703,ORD0004289,Vada Sambhar,South Indian,3,349,1047,True
ITEM00010704,ORD0004289,Pav Bhaji,Fast Food,3,326,978,True
ITEM00010705,ORD0004289,Paneer Butter Masala,North Indian,2,222,444,True
ITEM00010706,ORD0004289,Vada Sambhar,South Indian,1,264,264,True
ITEM00010707,ORD0004290,Rasmalai,Desserts,1,304,304,True
ITEM00010708,ORD0004290,Masala Dosa,South Indian,1,151,151,True
ITEM00010709,ORD0004290,Vada Sambhar,South Indian,2,90,180,True
ITEM00010710,ORD0004291,Tandoori Chicken,North Indian,3,328,984,False
ITEM00010711,ORD0004291,Cold Coffee,Beverages,1,125,125,True
ITEM00010712,ORD0004291,Masala Fries,Fast Food,3,97,291,True
ITEM00010713,ORD0004292,White Sauce Pasta,Italian,1,86,86,True
ITEM00010714,ORD0004293,Masala Fries,Fast Food,1,105,105,True
ITEM00010715,ORD0004293,Gulab Jamun,Desserts,2,167,334,True
ITEM00010716,ORD0004293,Masala Dosa,South Indian,1,272,272,True
ITEM00010717,ORD0004294,Rajma Chawal,North Indian,1,200,200,True
ITEM00010718,ORD0004294,Cold Coffee,Beverages,3,306,918,True
ITEM00010719,ORD0004294,Chilli Paneer,Chinese,1,268,268,True
ITEM00010720,ORD0004295,Kadhi Chawal,North Indian,2,320,640,True
ITEM00010721,ORD0004295,Hakka Noodles,Chinese,2,341,682,True
ITEM00010722,ORD0004296,Paneer Butter Masala,North Indian,1,306,306,True
ITEM00010723,ORD0004297,Idli Sambhar,South Indian,1,155,155,True
ITEM00010724,ORD0004297,Margherita Pizza,Italian,2,381,762,True
ITEM00010725,ORD0004298,Mango Shake,Beverages,2,265,530,True
ITEM00010726,ORD0004298,Veg Burger,Fast Food,1,105,105,True
ITEM00010727,ORD0004299,Veg Biryani,North Indian,2,109,218,True
ITEM00010728,ORD0004300,Rajma Chawal,North Indian,1,271,271,True
ITEM00010729,ORD0004300,Chicken Biryani,North Indian,1,419,419,False
ITEM00010730,ORD0004300,Chicken Tikka,North Indian,3,91,273,False
ITEM00010731,ORD0004300,Masala Dosa,South Indian,2,368,736,True
ITEM00010732,ORD0004301,Farmhouse Pizza,Italian,3,404,1212,True
ITEM00010733,ORD0004301,Margherita Pizza,Italian,1,150,150,True
ITEM00010734,ORD0004301,Manchurian,Chinese,1,266,266,True
ITEM00010735,ORD0004301,Hyderabadi Biryani,North Indian,1,223,223,False
ITEM00010736,ORD0004302,Red Sauce Pasta,Italian,3,388,1164,True
ITEM00010737,ORD0004302,Idli Sambhar,South Indian,2,334,668,True
ITEM00010738,ORD0004302,Paneer Butter Masala,North Indian,1,411,411,True
ITEM00010739,ORD0004303,Margherita Pizza,Italian,1,402,402,True
ITEM00010740,ORD0004303,Mysore Dosa,South Indian,3,446,1338,True
ITEM00010741,ORD0004303,Chicken Burger,Fast Food,1,269,269,False
ITEM00010742,ORD0004304,Chicken Tikka,North Indian,2,205,410,False
ITEM00010743,ORD0004304,Masala Dosa,South Indian,2,171,342,True
ITEM00010744,ORD0004305,Dal Makhani,North Indian,2,383,766,True
ITEM00010745,ORD0004306,Farmhouse Pizza,Italian,1,283,283,True
ITEM00010746,ORD0004307,Cold Coffee,Beverages,1,278,278,True
ITEM00010747,ORD0004307,Veg Biryani,North Indian,2,113,226,True
ITEM00010748,ORD0004308,White Sauce Pasta,Italian,1,421,421,True
ITEM00010749,ORD0004308,Ice Cream Sundae,Desserts,3,389,1167,True
ITEM00010750,ORD0004308,Masala Dosa,South Indian,2,190,380,True
ITEM00010751,ORD0004309,Brownie,Desserts,2,134,268,True
ITEM00010752,ORD0004309,Vada Sambhar,South Indian,3,212,636,True
ITEM00010753,ORD0004309,Hakka Noodles,Chinese,1,319,319,True
ITEM00010754,ORD0004309,Veg Biryani,North Indian,3,316,948,True
ITEM00010755,ORD0004310,White Sauce Pasta,Italian,1,291,291,True
ITEM00010756,ORD0004310,Veg Biryani,North Indian,3,281,843,True
ITEM00010757,ORD0004310,Butter Naan,North Indian,3,410,1230,True
ITEM00010758,ORD0004311,Rajma Chawal,North Indian,1,370,370,True
ITEM00010759,ORD0004311,Mysore Dosa,South Indian,3,371,1113,True
ITEM00010760,ORD0004311,Butter Naan,North Indian,3,273,819,True
ITEM00010761,ORD0004311,Cold Coffee,Beverages,3,372,1116,True
ITEM00010762,ORD0004312,Manchurian,Chinese,2,357,714,True
ITEM00010763,ORD0004312,Mysore Dosa,South Indian,1,321,321,True
ITEM00010764,ORD0004312,Rajma Chawal,North Indian,2,384,768,True
ITEM00010765,ORD0004312,Dal Makhani,North Indian,1,367,367,True
ITEM00010766,ORD0004313,Chilli Paneer,Chinese,3,427,1281,True
ITEM00010767,ORD0004314,Butter Naan,North Indian,3,409,1227,True
ITEM00010768,ORD0004315,Veg Burger,Fast Food,1,273,273,True
ITEM00010769,ORD0004315,Mysore Dosa,South Indian,3,359,1077,True
ITEM00010770,ORD0004316,Pav Bhaji,Fast Food,2,170,340,True
ITEM00010771,ORD0004316,Margherita Pizza,Italian,2,423,846,True
ITEM00010772,ORD0004316,Pav Bhaji,Fast Food,2,88,176,True
ITEM00010773,ORD0004316,Chole Bhature,North Indian,1,237,237,True
ITEM00010774,ORD0004317,Schezwan Noodles,Chinese,1,258,258,True
ITEM00010775,ORD0004317,Margherita Pizza,Italian,3,275,825,True
ITEM00010776,ORD0004318,Pav Bhaji,Fast Food,1,306,306,True
ITEM00010777,ORD0004319,Paneer Butter Masala,North Indian,2,118,236,True
ITEM00010778,ORD0004319,Gulab Jamun,Desserts,3,374,1122,True
ITEM00010779,ORD0004319,Cold Coffee,Beverages,3,234,702,True
ITEM00010780,ORD0004319,Idli Sambhar,South Indian,3,172,516,True
ITEM00010781,ORD0004320,Rasmalai,Desserts,2,344,688,True
ITEM00010782,ORD0004320,Hyderabadi Biryani,North Indian,2,152,304,False
ITEM00010783,ORD0004321,Tandoori Chicken,North Indian,2,192,384,False
ITEM00010784,ORD0004321,Pav Bhaji,Fast Food,2,438,876,True
ITEM00010785,ORD0004321,Red Sauce Pasta,Italian,2,410,820,True
ITEM00010786,ORD0004322,Chicken Burger,Fast Food,3,91,273,False
ITEM00010787,ORD0004323,Chole Bhature,North Indian,1,109,109,True
ITEM00010788,ORD0004323,Ice Cream Sundae,Desserts,2,354,708,True
ITEM00010789,ORD0004323,Mango Shake,Beverages,3,303,909,True
ITEM00010790,ORD0004323,Chicken Burger,Fast Food,2,354,708,False
ITEM00010791,ORD0004324,Margherita Pizza,Italian,1,109,109,True
ITEM00010792,ORD0004324,Kadhi Chawal,North Indian,1,265,265,True
ITEM00010793,ORD0004324,Mango Shake,Beverages,1,259,259,True
ITEM00010794,ORD0004324,Cold Coffee,Beverages,3,395,1185,True
ITEM00010795,ORD0004325,Mysore Dosa,South Indian,3,296,888,True
ITEM00010796,ORD0004325,Margherita Pizza,Italian,1,241,241,True
ITEM00010797,ORD0004325,Chilli Paneer,Chinese,3,94,282,True
ITEM00010798,ORD0004325,Rasmalai,Desserts,2,182,364,True
ITEM00010799,ORD0004326,Hakka Noodles,Chinese,1,271,271,True
ITEM00010800,ORD0004326,Chicken Tikka,North Indian,2,233,466,False
ITEM00010801,ORD0004326,Pav Bhaji,Fast Food,1,415,415,True
ITEM00010802,ORD0004327,Gulab Jamun,Desserts,1,415,415,True
ITEM00010803,ORD0004328,Chicken Biryani,North Indian,3,170,510,False
ITEM00010804,ORD0004328,Ice Cream Sundae,Desserts,3,271,813,True
ITEM00010805,ORD0004328,Dal Makhani,North Indian,3,420,1260,True
ITEM00010806,ORD0004328,Margherita Pizza,Italian,3,201,603,True
ITEM00010807,ORD0004329,Mango Shake,Beverages,1,340,340,True
ITEM00010808,ORD0004329,Tandoori Chicken,North Indian,1,351,351,False
ITEM00010809,ORD0004330,Gulab Jamun,Desserts,1,262,262,True
ITEM00010810,ORD0004331,Idli Sambhar,South Indian,1,386,386,True
ITEM00010811,ORD0004332,Masala Fries,Fast Food,3,369,1107,True
ITEM00010812,ORD0004333,Mysore Dosa,South Indian,1,445,445,True
ITEM00010813,ORD0004334,Red Sauce Pasta,Italian,1,332,332,True
ITEM00010814,ORD0004334,Veg Burger,Fast Food,2,108,216,True
ITEM00010815,ORD0004334,Hakka Noodles,Chinese,2,328,656,True
ITEM00010816,ORD0004334,Idli Sambhar,South Indian,1,83,83,True
ITEM00010817,ORD0004335,Ice Cream Sundae,Desserts,1,357,357,True
ITEM00010818,ORD0004335,Hyderabadi Biryani,North Indian,3,192,576,False
ITEM00010819,ORD0004336,Veg Burger,Fast Food,2,361,722,True
ITEM00010820,ORD0004336,Kadhi Chawal,North Indian,3,284,852,True
ITEM00010821,ORD0004336,Veg Burger,Fast Food,2,127,254,True
ITEM00010822,ORD0004336,Rasmalai,Desserts,1,353,353,True
ITEM00010823,ORD0004337,Chicken Burger,Fast Food,2,284,568,False
ITEM00010824,ORD0004337,Cold Coffee,Beverages,1,359,359,True
ITEM00010825,ORD0004337,Red Sauce Pasta,Italian,2,206,412,True
ITEM00010826,ORD0004337,Rajma Chawal,North Indian,1,394,394,True
ITEM00010827,ORD0004338,Chicken Burger,Fast Food,1,358,358,False
ITEM00010828,ORD0004338,Mango Shake,Beverages,1,233,233,True
ITEM00010829,ORD0004339,Pav Bhaji,Fast Food,1,80,80,True
ITEM00010830,ORD0004340,Mysore Dosa,South Indian,2,273,546,True
ITEM00010831,ORD0004341,Chilli Paneer,Chinese,3,292,876,True
ITEM00010832,ORD0004341,Veg Burger,Fast Food,2,264,528,True
ITEM00010833,ORD0004341,Paneer Butter Masala,North Indian,1,221,221,True
ITEM00010834,ORD0004341,Masala Dosa,South Indian,2,420,840,True
ITEM00010835,ORD0004342,Schezwan Noodles,Chinese,2,267,534,True
ITEM00010836,ORD0004342,Veg Biryani,North Indian,2,442,884,True
ITEM00010837,ORD0004343,Mango Shake,Beverages,2,433,866,True
ITEM00010838,ORD0004343,Red Sauce Pasta,Italian,1,231,231,True
ITEM00010839,ORD0004343,Chicken Biryani,North Indian,2,334,668,False
ITEM00010840,ORD0004344,Dal Makhani,North Indian,1,168,168,True
ITEM00010841,ORD0004344,Veg Burger,Fast Food,3,333,999,True
ITEM00010842,ORD0004344,Chicken Biryani,North Indian,2,217,434,False
ITEM00010843,ORD0004345,Masala Fries,Fast Food,1,422,422,True
ITEM00010844,ORD0004345,Red Sauce Pasta,Italian,2,283,566,True
ITEM00010845,ORD0004346,Hyderabadi Biryani,North Indian,2,164,328,False
ITEM00010846,ORD0004347,Chicken Biryani,North Indian,3,250,750,False
ITEM00010847,ORD0004348,Gulab Jamun,Desserts,3,217,651,True
ITEM00010848,ORD0004348,Hakka Noodles,Chinese,1,447,447,True
ITEM00010849,ORD0004348,Hyderabadi Biryani,North Indian,2,253,506,False
ITEM00010850,ORD0004349,Hyderabadi Biryani,North Indian,3,118,354,False
ITEM00010851,ORD0004350,Chocolate Shake,Beverages,3,141,423,True
ITEM00010852,ORD0004350,Gulab Jamun,Desserts,1,93,93,True
ITEM00010853,ORD0004350,Rasmalai,Desserts,1,424,424,True
ITEM00010854,ORD0004350,Ice Cream Sundae,Desserts,1,373,373,True
ITEM00010855,ORD0004351,Kadhi Chawal,North Indian,3,324,972,True
ITEM00010856,ORD0004352,Rasmalai,Desserts,1,238,238,True
ITEM00010857,ORD0004352,Idli Sambhar,South Indian,1,228,228,True
ITEM00010858,ORD0004352,Brownie,Desserts,1,409,409,True
ITEM00010859,ORD0004352,Hyderabadi Biryani,North Indian,3,227,681,False
ITEM00010860,ORD0004353,Veg Burger,Fast Food,3,244,732,True
ITEM00010861,ORD0004353,Kadhi Chawal,North Indian,1,134,134,True
ITEM00010862,ORD0004353,Schezwan Noodles,Chinese,1,359,359,True
ITEM00010863,ORD0004353,Ice Cream Sundae,Desserts,3,419,1257,True
ITEM00010864,ORD0004354,Brownie,Desserts,3,130,390,True
ITEM00010865,ORD0004354,Brownie,Desserts,1,327,327,True
ITEM00010866,ORD0004354,Tandoori Chicken,North Indian,3,220,660,False
ITEM00010867,ORD0004354,Chicken Tikka,North Indian,1,421,421,False
ITEM00010868,ORD0004355,Cold Coffee,Beverages,2,364,728,True
ITEM00010869,ORD0004355,Mysore Dosa,South Indian,2,256,512,True
ITEM00010870,ORD0004355,Veg Burger,Fast Food,3,192,576,True
ITEM00010871,ORD0004355,Chicken Biryani,North Indian,3,153,459,False
ITEM00010872,ORD0004356,Chilli Paneer,Chinese,1,161,161,True
ITEM00010873,ORD0004357,Farmhouse Pizza,Italian,1,382,382,True
ITEM00010874,ORD0004357,Pav Bhaji,Fast Food,2,199,398,True
ITEM00010875,ORD0004357,White Sauce Pasta,Italian,3,87,261,True
ITEM00010876,ORD0004357,Gulab Jamun,Desserts,2,178,356,True
ITEM00010877,ORD0004358,Chicken Burger,Fast Food,3,378,1134,False
ITEM00010878,ORD0004358,Butter Naan,North Indian,3,284,852,True
ITEM00010879,ORD0004359,Veg Biryani,North Indian,1,207,207,True
ITEM00010880,ORD0004359,Mango Shake,Beverages,3,175,525,True
ITEM00010881,ORD0004359,Mango Shake,Beverages,1,103,103,True
ITEM00010882,ORD0004360,Butter Naan,North Indian,2,98,196,True
ITEM00010883,ORD0004360,Chicken Biryani,North Indian,2,415,830,False
ITEM00010884,ORD0004360,Chilli Paneer,Chinese,3,420,1260,True
ITEM00010885,ORD0004360,Schezwan Noodles,Chinese,3,286,858,True
ITEM00010886,ORD0004361,Chocolate Shake,Beverages,2,114,228,True
ITEM00010887,ORD0004361,Vada Sambhar,South Indian,3,109,327,True
ITEM00010888,ORD0004362,Schezwan Noodles,Chinese,2,205,410,True
ITEM00010889,ORD0004362,Hyderabadi Biryani,North Indian,3,87,261,False
ITEM00010890,ORD0004362,Idli Sambhar,South Indian,1,390,390,True
ITEM00010891,ORD0004363,Gulab Jamun,Desserts,2,346,692,True
ITEM00010892,ORD0004363,Chole Bhature,North Indian,1,282,282,True
ITEM00010893,ORD0004364,Cold Coffee,Beverages,1,446,446,True
ITEM00010894,ORD0004365,Brownie,Desserts,3,195,585,True
ITEM00010895,ORD0004366,Veg Burger,Fast Food,2,423,846,True
ITEM00010896,ORD0004366,Gulab Jamun,Desserts,2,379,758,True
ITEM00010897,ORD0004366,Chicken Tikka,North Indian,2,349,698,False
ITEM00010898,ORD0004367,Gulab Jamun,Desserts,1,163,163,True
ITEM00010899,ORD0004367,Vada Sambhar,South Indian,3,94,282,True
ITEM00010900,ORD0004367,Peri Peri Fries,Fast Food,2,107,214,True
ITEM00010901,ORD0004368,Red Sauce Pasta,Italian,2,247,494,True
ITEM00010902,ORD0004368,Masala Fries,Fast Food,2,113,226,True
ITEM00010903,ORD0004368,Masala Fries,Fast Food,2,195,390,True
ITEM00010904,ORD0004369,Chicken Tikka,North Indian,1,308,308,False
ITEM00010905,ORD0004369,Masala Fries,Fast Food,3,364,1092,True
ITEM00010906,ORD0004369,Mysore Dosa,South Indian,3,414,1242,True
ITEM00010907,ORD0004369,White Sauce Pasta,Italian,1,337,337,True
ITEM00010908,ORD0004370,Cold Coffee,Beverages,1,417,417,True
ITEM00010909,ORD0004370,Chicken Burger,Fast Food,1,330,330,False
ITEM00010910,ORD0004371,Chicken Burger,Fast Food,3,129,387,False
ITEM00010911,ORD0004371,Rajma Chawal,North Indian,1,291,291,True
ITEM00010912,ORD0004371,Veg Biryani,North Indian,2,205,410,True
ITEM00010913,ORD0004372,Chole Bhature,North Indian,3,216,648,True
ITEM00010914,ORD0004372,Rasmalai,Desserts,1,166,166,True
ITEM00010915,ORD0004373,Peri Peri Fries,Fast Food,2,361,722,True
ITEM00010916,ORD0004374,Chicken Tikka,North Indian,1,99,99,False
ITEM00010917,ORD0004375,Vada Sambhar,South Indian,2,161,322,True
ITEM00010918,ORD0004375,Margherita Pizza,Italian,3,256,768,True
ITEM00010919,ORD0004375,Hakka Noodles,Chinese,1,250,250,True
